Initial,Final,Total%,Vol%pa,MaxDD%,Sharpe≈,strategy,rebalance_days,stop_loss_pct,trail_k,risk_pct,w7,w14,wv,min_vol_usd,don_win,w_str,w_vol
21.52,0.35,-98.38,139.11,-98.85,-2.87,breakout,7,0.08,2.0,0.06,,,,2000000.0,30.0,0.9,0.1
21.52,0.35,-98.38,139.11,-98.85,-2.87,breakout,7,0.08,2.0,0.06,,,,500000.0,30.0,0.9,0.3
21.52,0.35,-98.38,139.11,-98.85,-2.87,breakout,7,0.08,2.0,0.06,,,,1000000.0,30.0,0.9,0.3
21.52,0.35,-98.38,139.11,-98.85,-2.87,breakout,7,0.08,2.0,0.06,,,,2000000.0,30.0,0.9,0.3
21.52,0.35,-98.38,139.11,-98.85,-2.87,breakout,7,0.08,2.5,0.06,,,,500000.0,30.0,0.7,0.1
21.52,0.35,-98.38,139.11,-98.85,-2.87,breakout,7,0.08,2.5,0.06,,,,1000000.0,30.0,0.7,0.1
21.52,0.35,-98.38,139.11,-98.85,-2.87,breakout,7,0.08,2.5,0.06,,,,2000000.0,30.0,0.7,0.1
21.52,0.35,-98.38,139.11,-98.85,-2.87,breakout,7,0.08,2.5,0.06,,,,500000.0,30.0,0.7,0.3
21.52,0.35,-98.38,139.11,-98.85,-2.87,breakout,7,0.08,2.5,0.06,,,,1000000.0,30.0,0.7,0.3
21.52,0.35,-98.38,139.11,-98.85,-2.87,breakout,7,0.08,2.5,0.06,,,,2000000.0,30.0,0.7,0.3
21.52,0.35,-98.38,139.11,-98.85,-2.87,breakout,7,0.08,2.5,0.06,,,,500000.0,30.0,0.9,0.1
21.52,0.35,-98.38,139.11,-98.85,-2.87,breakout,7,0.08,2.5,0.06,,,,1000000.0,30.0,0.9,0.1
21.52,0.35,-98.38,139.11,-98.85,-2.87,breakout,7,0.08,2.5,0.06,,,,2000000.0,30.0,0.9,0.1
21.52,0.35,-98.38,139.11,-98.85,-2.87,breakout,7,0.08,2.5,0.06,,,,500000.0,30.0,0.9,0.3
21.52,0.35,-98.38,139.11,-98.85,-2.87,breakout,7,0.08,2.5,0.06,,,,1000000.0,30.0,0.9,0.3
21.52,0.35,-98.38,139.11,-98.85,-2.87,breakout,7,0.08,2.5,0.06,,,,2000000.0,30.0,0.9,0.3
21.58,0.34,-98.41,138.77,-98.93,-2.79,momentum,7,0.03,1.5,0.02,0.8,0.2,0.1,500000.0,,,
21.58,0.34,-98.41,138.77,-98.93,-2.79,momentum,7,0.03,1.5,0.02,0.8,0.2,0.1,1000000.0,,,
21.58,0.34,-98.41,138.77,-98.93,-2.79,momentum,7,0.03,1.5,0.02,0.8,0.2,0.1,2000000.0,,,
21.58,0.34,-98.41,138.77,-98.93,-2.79,momentum,7,0.03,2.0,0.02,0.8,0.2,0.1,500000.0,,,
21.58,0.34,-98.41,138.77,-98.93,-2.79,momentum,7,0.03,2.0,0.02,0.8,0.2,0.1,1000000.0,,,
21.58,0.34,-98.41,138.77,-98.93,-2.79,momentum,7,0.03,2.0,0.02,0.8,0.2,0.1,2000000.0,,,
21.58,0.34,-98.41,138.77,-98.93,-2.79,momentum,7,0.03,2.5,0.02,0.8,0.2,0.1,500000.0,,,
21.58,0.34,-98.41,138.77,-98.93,-2.79,momentum,7,0.03,2.5,0.02,0.8,0.2,0.1,1000000.0,,,
21.58,0.34,-98.41,138.77,-98.93,-2.79,momentum,7,0.03,2.5,0.02,0.8,0.2,0.1,2000000.0,,,
20.7,0.34,-98.37,121.12,-98.81,-3.42,momentum,3,0.05,1.5,0.04,0.8,0.2,0.1,500000.0,,,
20.7,0.34,-98.37,121.12,-98.81,-3.42,momentum,3,0.05,1.5,0.04,0.8,0.2,0.1,1000000.0,,,
20.7,0.34,-98.37,121.12,-98.81,-3.42,momentum,3,0.05,1.5,0.04,0.8,0.2,0.1,2000000.0,,,
20.7,0.34,-98.37,121.12,-98.81,-3.42,momentum,3,0.05,2.0,0.04,0.8,0.2,0.1,500000.0,,,
20.7,0.34,-98.37,121.12,-98.81,-3.42,momentum,3,0.05,2.0,0.04,0.8,0.2,0.1,1000000.0,,,
20.7,0.34,-98.37,121.12,-98.81,-3.42,momentum,3,0.05,2.0,0.04,0.8,0.2,0.1,2000000.0,,,
20.7,0.34,-98.37,121.12,-98.81,-3.42,momentum,3,0.05,2.5,0.04,0.8,0.2,0.1,500000.0,,,
20.7,0.34,-98.37,121.12,-98.81,-3.42,momentum,3,0.05,2.5,0.04,0.8,0.2,0.1,1000000.0,,,
20.7,0.34,-98.37,121.12,-98.81,-3.42,momentum,3,0.05,2.5,0.04,0.8,0.2,0.1,2000000.0,,,
21.52,0.31,-98.56,126.37,-98.98,-3.43,breakout,7,0.08,1.5,0.06,,,,500000.0,20.0,0.7,0.1
21.52,0.31,-98.56,126.37,-98.98,-3.43,breakout,7,0.08,1.5,0.06,,,,1000000.0,20.0,0.7,0.1
21.52,0.31,-98.56,126.37,-98.98,-3.43,breakout,7,0.08,1.5,0.06,,,,2000000.0,20.0,0.7,0.1
21.52,0.31,-98.56,126.37,-98.98,-3.43,breakout,7,0.08,1.5,0.06,,,,500000.0,20.0,0.7,0.3
21.52,0.31,-98.56,126.37,-98.98,-3.43,breakout,7,0.08,1.5,0.06,,,,1000000.0,20.0,0.7,0.3
21.52,0.31,-98.56,126.37,-98.98,-3.43,breakout,7,0.08,1.5,0.06,,,,2000000.0,20.0,0.7,0.3
21.52,0.31,-98.56,126.37,-98.98,-3.43,breakout,7,0.08,1.5,0.06,,,,500000.0,20.0,0.9,0.1
21.52,0.31,-98.56,126.37,-98.98,-3.43,breakout,7,0.08,1.5,0.06,,,,1000000.0,20.0,0.9,0.1
21.52,0.31,-98.56,126.37,-98.98,-3.43,breakout,7,0.08,1.5,0.06,,,,2000000.0,20.0,0.9,0.1
21.52,0.31,-98.56,126.37,-98.98,-3.43,breakout,7,0.08,1.5,0.06,,,,500000.0,20.0,0.9,0.3
21.52,0.31,-98.56,126.37,-98.98,-3.43,breakout,7,0.08,1.5,0.06,,,,1000000.0,20.0,0.9,0.3
21.52,0.31,-98.56,126.37,-98.98,-3.43,breakout,7,0.08,1.5,0.06,,,,2000000.0,20.0,0.9,0.3
21.52,0.31,-98.56,126.37,-98.98,-3.43,breakout,7,0.08,2.0,0.06,,,,500000.0,20.0,0.7,0.1
21.52,0.31,-98.56,126.37,-98.98,-3.43,breakout,7,0.08,2.0,0.06,,,,1000000.0,20.0,0.7,0.1
21.52,0.31,-98.56,126.37,-98.98,-3.43,breakout,7,0.08,2.0,0.06,,,,2000000.0,20.0,0.7,0.1
21.52,0.31,-98.56,126.37,-98.98,-3.43,breakout,7,0.08,2.0,0.06,,,,500000.0,20.0,0.7,0.3
21.52,0.31,-98.56,126.37,-98.98,-3.43,breakout,7,0.08,2.0,0.06,,,,1000000.0,20.0,0.7,0.3
21.52,0.31,-98.56,126.37,-98.98,-3.43,breakout,7,0.08,2.0,0.06,,,,2000000.0,20.0,0.7,0.3
21.52,0.31,-98.56,126.37,-98.98,-3.43,breakout,7,0.08,2.0,0.06,,,,500000.0,20.0,0.9,0.1
21.52,0.31,-98.56,126.37,-98.98,-3.43,breakout,7,0.08,2.0,0.06,,,,1000000.0,20.0,0.9,0.1
21.52,0.31,-98.56,126.37,-98.98,-3.43,breakout,7,0.08,2.0,0.06,,,,2000000.0,20.0,0.9,0.1
21.52,0.31,-98.56,126.37,-98.98,-3.43,breakout,7,0.08,2.0,0.06,,,,500000.0,20.0,0.9,0.3
21.52,0.31,-98.56,126.37,-98.98,-3.43,breakout,7,0.08,2.0,0.06,,,,1000000.0,20.0,0.9,0.3
21.52,0.31,-98.56,126.37,-98.98,-3.43,breakout,7,0.08,2.0,0.06,,,,2000000.0,20.0,0.9,0.3
21.52,0.31,-98.56,126.37,-98.98,-3.43,breakout,7,0.08,2.5,0.06,,,,500000.0,20.0,0.7,0.1
21.52,0.31,-98.56,126.37,-98.98,-3.43,breakout,7,0.08,2.5,0.06,,,,1000000.0,20.0,0.7,0.1
21.52,0.31,-98.56,126.37,-98.98,-3.43,breakout,7,0.08,2.5,0.06,,,,2000000.0,20.0,0.7,0.1
21.52,0.31,-98.56,126.37,-98.98,-3.43,breakout,7,0.08,2.5,0.06,,,,500000.0,20.0,0.7,0.3
21.52,0.31,-98.56,126.37,-98.98,-3.43,breakout,7,0.08,2.5,0.06,,,,1000000.0,20.0,0.7,0.3
21.52,0.31,-98.56,126.37,-98.98,-3.43,breakout,7,0.08,2.5,0.06,,,,2000000.0,20.0,0.7,0.3
21.52,0.31,-98.56,126.37,-98.98,-3.43,breakout,7,0.08,2.5,0.06,,,,500000.0,20.0,0.9,0.1
21.52,0.31,-98.56,126.37,-98.98,-3.43,breakout,7,0.08,2.5,0.06,,,,1000000.0,20.0,0.9,0.1
21.52,0.31,-98.56,126.37,-98.98,-3.43,breakout,7,0.08,2.5,0.06,,,,2000000.0,20.0,0.9,0.1
21.52,0.31,-98.56,126.37,-98.98,-3.43,breakout,7,0.08,2.5,0.06,,,,500000.0,20.0,0.9,0.3
21.52,0.31,-98.56,126.37,-98.98,-3.43,breakout,7,0.08,2.5,0.06,,,,1000000.0,20.0,0.9,0.3
21.52,0.31,-98.56,126.37,-98.98,-3.43,breakout,7,0.08,2.5,0.06,,,,2000000.0,20.0,0.9,0.3
21.33,0.25,-98.81,144.92,-99.1,-2.79,momentum,14,0.08,1.5,0.04,0.6,0.2,0.1,500000.0,,,
21.33,0.25,-98.81,144.92,-99.1,-2.79,momentum,14,0.08,1.5,0.04,0.6,0.2,0.1,1000000.0,,,
21.33,0.25,-98.81,144.92,-99.1,-2.79,momentum,14,0.08,1.5,0.04,0.6,0.2,0.1,2000000.0,,,
21.33,0.25,-98.81,144.92,-99.1,-2.79,momentum,14,0.08,1.5,0.04,0.6,0.3,0.1,500000.0,,,
21.33,0.25,-98.81,144.92,-99.1,-2.79,momentum,14,0.08,1.5,0.04,0.6,0.3,0.1,1000000.0,,,
21.33,0.25,-98.81,144.92,-99.1,-2.79,momentum,14,0.08,1.5,0.04,0.6,0.3,0.1,2000000.0,,,
21.33,0.25,-98.81,144.92,-99.1,-2.79,momentum,14,0.08,2.0,0.04,0.6,0.2,0.1,500000.0,,,
21.33,0.25,-98.81,144.92,-99.1,-2.79,momentum,14,0.08,2.0,0.04,0.6,0.2,0.1,1000000.0,,,
21.33,0.25,-98.81,144.92,-99.1,-2.79,momentum,14,0.08,2.0,0.04,0.6,0.2,0.1,2000000.0,,,
21.33,0.25,-98.81,144.92,-99.1,-2.79,momentum,14,0.08,2.0,0.04,0.6,0.3,0.1,500000.0,,,
21.33,0.25,-98.81,144.92,-99.1,-2.79,momentum,14,0.08,2.0,0.04,0.6,0.3,0.1,1000000.0,,,
21.33,0.25,-98.81,144.92,-99.1,-2.79,momentum,14,0.08,2.0,0.04,0.6,0.3,0.1,2000000.0,,,
21.33,0.25,-98.81,144.92,-99.1,-2.79,momentum,14,0.08,2.5,0.04,0.6,0.2,0.1,500000.0,,,
21.33,0.25,-98.81,144.92,-99.1,-2.79,momentum,14,0.08,2.5,0.04,0.6,0.2,0.1,1000000.0,,,
21.33,0.25,-98.81,144.92,-99.1,-2.79,momentum,14,0.08,2.5,0.04,0.6,0.2,0.1,2000000.0,,,
21.33,0.25,-98.81,144.92,-99.1,-2.79,momentum,14,0.08,2.5,0.04,0.6,0.3,0.1,500000.0,,,
21.33,0.25,-98.81,144.92,-99.1,-2.79,momentum,14,0.08,2.5,0.04,0.6,0.3,0.1,1000000.0,,,
21.33,0.25,-98.81,144.92,-99.1,-2.79,momentum,14,0.08,2.5,0.04,0.6,0.3,0.1,2000000.0,,,
20.66,0.18,-99.14,133.73,-99.36,-3.5,momentum,3,0.08,1.5,0.06,0.6,0.2,0.1,500000.0,,,
20.66,0.18,-99.14,133.73,-99.36,-3.5,momentum,3,0.08,1.5,0.06,0.6,0.2,0.1,1000000.0,,,
20.66,0.18,-99.14,133.73,-99.36,-3.5,momentum,3,0.08,1.5,0.06,0.6,0.2,0.1,2000000.0,,,
20.66,0.18,-99.14,133.73,-99.36,-3.5,momentum,3,0.08,2.0,0.06,0.6,0.2,0.1,500000.0,,,
20.66,0.18,-99.14,133.73,-99.36,-3.5,momentum,3,0.08,2.0,0.06,0.6,0.2,0.1,1000000.0,,,
20.66,0.18,-99.14,133.73,-99.36,-3.5,momentum,3,0.08,2.0,0.06,0.6,0.2,0.1,2000000.0,,,
20.66,0.18,-99.14,133.73,-99.36,-3.5,momentum,3,0.08,2.5,0.06,0.6,0.2,0.1,500000.0,,,
20.66,0.18,-99.14,133.73,-99.36,-3.5,momentum,3,0.08,2.5,0.06,0.6,0.2,0.1,1000000.0,,,
20.66,0.18,-99.14,133.73,-99.36,-3.5,momentum,3,0.08,2.5,0.06,0.6,0.2,0.1,2000000.0,,,
20.66,0.1,-99.52,140.54,-99.65,-3.75,momentum,3,0.08,1.5,0.06,0.6,0.3,0.1,500000.0,,,
20.66,0.1,-99.52,140.54,-99.65,-3.75,momentum,3,0.08,1.5,0.06,0.6,0.3,0.1,1000000.0,,,
20.66,0.1,-99.52,140.54,-99.65,-3.75,momentum,3,0.08,1.5,0.06,0.6,0.3,0.1,2000000.0,,,
20.66,0.1,-99.52,140.54,-99.65,-3.75,momentum,3,0.08,2.0,0.06,0.6,0.3,0.1,500000.0,,,
20.66,0.1,-99.52,140.54,-99.65,-3.75,momentum,3,0.08,2.0,0.06,0.6,0.3,0.1,1000000.0,,,
20.66,0.1,-99.52,140.54,-99.65,-3.75,momentum,3,0.08,2.0,0.06,0.6,0.3,0.1,2000000.0,,,
20.66,0.1,-99.52,140.54,-99.65,-3.75,momentum,3,0.08,2.5,0.06,0.6,0.3,0.1,500000.0,,,
20.66,0.1,-99.52,140.54,-99.65,-3.75,momentum,3,0.08,2.5,0.06,0.6,0.3,0.1,1000000.0,,,
20.66,0.1,-99.52,140.54,-99.65,-3.75,momentum,3,0.08,2.5,0.06,0.6,0.3,0.1,2000000.0,,,
21.06,0.09,-99.58,164.51,-99.66,-3.14,breakout,14,0.08,1.5,0.04,,,,500000.0,30.0,0.7,0.1
21.06,0.09,-99.58,164.51,-99.66,-3.14,breakout,14,0.08,1.5,0.04,,,,1000000.0,30.0,0.7,0.1
21.06,0.09,-99.58,164.51,-99.66,-3.14,breakout,14,0.08,1.5,0.04,,,,2000000.0,30.0,0.7,0.1
21.06,0.09,-99.58,164.51,-99.66,-3.14,breakout,14,0.08,1.5,0.04,,,,500000.0,30.0,0.7,0.3
21.06,0.09,-99.58,164.51,-99.66,-3.14,breakout,14,0.08,1.5,0.04,,,,1000000.0,30.0,0.7,0.3
21.06,0.09,-99.58,164.51,-99.66,-3.14,breakout,14,0.08,1.5,0.04,,,,2000000.0,30.0,0.7,0.3
21.06,0.09,-99.58,164.51,-99.66,-3.14,breakout,14,0.08,1.5,0.04,,,,500000.0,30.0,0.9,0.1
21.06,0.09,-99.58,164.51,-99.66,-3.14,breakout,14,0.08,1.5,0.04,,,,1000000.0,30.0,0.9,0.1
21.06,0.09,-99.58,164.51,-99.66,-3.14,breakout,14,0.08,1.5,0.04,,,,2000000.0,30.0,0.9,0.1
21.06,0.09,-99.58,164.51,-99.66,-3.14,breakout,14,0.08,1.5,0.04,,,,500000.0,30.0,0.9,0.3
21.06,0.09,-99.58,164.51,-99.66,-3.14,breakout,14,0.08,1.5,0.04,,,,1000000.0,30.0,0.9,0.3
21.06,0.09,-99.58,164.51,-99.66,-3.14,breakout,14,0.08,1.5,0.04,,,,2000000.0,30.0,0.9,0.3
21.06,0.09,-99.58,164.51,-99.66,-3.14,breakout,14,0.08,2.0,0.04,,,,500000.0,30.0,0.7,0.1
21.06,0.09,-99.58,164.51,-99.66,-3.14,breakout,14,0.08,2.0,0.04,,,,1000000.0,30.0,0.7,0.1
21.06,0.09,-99.58,164.51,-99.66,-3.14,breakout,14,0.08,2.0,0.04,,,,2000000.0,30.0,0.7,0.1
21.06,0.09,-99.58,164.51,-99.66,-3.14,breakout,14,0.08,2.0,0.04,,,,500000.0,30.0,0.7,0.3
21.06,0.09,-99.58,164.51,-99.66,-3.14,breakout,14,0.08,2.0,0.04,,,,1000000.0,30.0,0.7,0.3
21.06,0.09,-99.58,164.51,-99.66,-3.14,breakout,14,0.08,2.0,0.04,,,,2000000.0,30.0,0.7,0.3
21.06,0.09,-99.58,164.51,-99.66,-3.14,breakout,14,0.08,2.0,0.04,,,,500000.0,30.0,0.9,0.1
21.06,0.09,-99.58,164.51,-99.66,-3.14,breakout,14,0.08,2.0,0.04,,,,1000000.0,30.0,0.9,0.1
21.06,0.09,-99.58,164.51,-99.66,-3.14,breakout,14,0.08,2.0,0.04,,,,2000000.0,30.0,0.9,0.1
21.06,0.09,-99.58,164.51,-99.66,-3.14,breakout,14,0.08,2.0,0.04,,,,500000.0,30.0,0.9,0.3
21.06,0.09,-99.58,164.51,-99.66,-3.14,breakout,14,0.08,2.0,0.04,,,,1000000.0,30.0,0.9,0.3
21.06,0.09,-99.58,164.51,-99.66,-3.14,breakout,14,0.08,2.0,0.04,,,,2000000.0,30.0,0.9,0.3
21.06,0.09,-99.58,164.51,-99.66,-3.14,breakout,14,0.08,2.5,0.04,,,,500000.0,30.0,0.7,0.1
21.06,0.09,-99.58,164.51,-99.66,-3.14,breakout,14,0.08,2.5,0.04,,,,1000000.0,30.0,0.7,0.1
21.06,0.09,-99.58,164.51,-99.66,-3.14,breakout,14,0.08,2.5,0.04,,,,2000000.0,30.0,0.7,0.1
21.06,0.09,-99.58,164.51,-99.66,-3.14,breakout,14,0.08,2.5,0.04,,,,500000.0,30.0,0.7,0.3
21.06,0.09,-99.58,164.51,-99.66,-3.14,breakout,14,0.08,2.5,0.04,,,,1000000.0,30.0,0.7,0.3
21.06,0.09,-99.58,164.51,-99.66,-3.14,breakout,14,0.08,2.5,0.04,,,,2000000.0,30.0,0.7,0.3
21.06,0.09,-99.58,164.51,-99.66,-3.14,breakout,14,0.08,2.5,0.04,,,,500000.0,30.0,0.9,0.1
21.06,0.09,-99.58,164.51,-99.66,-3.14,breakout,14,0.08,2.5,0.04,,,,1000000.0,30.0,0.9,0.1
21.06,0.09,-99.58,164.51,-99.66,-3.14,breakout,14,0.08,2.5,0.04,,,,2000000.0,30.0,0.9,0.1
21.06,0.09,-99.58,164.51,-99.66,-3.14,breakout,14,0.08,2.5,0.04,,,,500000.0,30.0,0.9,0.3
21.06,0.09,-99.58,164.51,-99.66,-3.14,breakout,14,0.08,2.5,0.04,,,,1000000.0,30.0,0.9,0.3
21.06,0.09,-99.58,164.51,-99.66,-3.14,breakout,14,0.08,2.5,0.04,,,,2000000.0,30.0,0.9,0.3
20.7,0.09,-99.55,137.99,-99.59,-3.92,momentum,3,0.05,1.5,0.04,0.8,0.3,0.1,500000.0,,,
20.7,0.09,-99.55,137.99,-99.59,-3.92,momentum,3,0.05,1.5,0.04,0.8,0.3,0.1,1000000.0,,,
20.7,0.09,-99.55,137.99,-99.59,-3.92,momentum,3,0.05,1.5,0.04,0.8,0.3,0.1,2000000.0,,,
20.7,0.09,-99.55,137.99,-99.59,-3.92,momentum,3,0.05,2.0,0.04,0.8,0.3,0.1,500000.0,,,
20.7,0.09,-99.55,137.99,-99.59,-3.92,momentum,3,0.05,2.0,0.04,0.8,0.3,0.1,1000000.0,,,
20.7,0.09,-99.55,137.99,-99.59,-3.92,momentum,3,0.05,2.0,0.04,0.8,0.3,0.1,2000000.0,,,
20.7,0.09,-99.55,137.99,-99.59,-3.92,momentum,3,0.05,2.5,0.04,0.8,0.3,0.1,500000.0,,,
20.7,0.09,-99.55,137.99,-99.59,-3.92,momentum,3,0.05,2.5,0.04,0.8,0.3,0.1,1000000.0,,,
20.7,0.09,-99.55,137.99,-99.59,-3.92,momentum,3,0.05,2.5,0.04,0.8,0.3,0.1,2000000.0,,,
21.07,0.08,-99.64,168.62,-99.74,-2.8,momentum,14,0.05,1.5,0.02,0.8,0.2,0.1,500000.0,,,
21.07,0.08,-99.64,168.62,-99.74,-2.8,momentum,14,0.05,1.5,0.02,0.8,0.2,0.1,1000000.0,,,
21.07,0.08,-99.64,168.62,-99.74,-2.8,momentum,14,0.05,1.5,0.02,0.8,0.2,0.1,2000000.0,,,
21.07,0.08,-99.64,168.62,-99.74,-2.8,momentum,14,0.05,1.5,0.02,0.8,0.3,0.1,500000.0,,,
21.07,0.08,-99.64,168.62,-99.74,-2.8,momentum,14,0.05,1.5,0.02,0.8,0.3,0.1,1000000.0,,,
21.07,0.08,-99.64,168.62,-99.74,-2.8,momentum,14,0.05,1.5,0.02,0.8,0.3,0.1,2000000.0,,,
21.07,0.08,-99.64,168.62,-99.74,-2.8,momentum,14,0.05,2.0,0.02,0.8,0.2,0.1,500000.0,,,
21.07,0.08,-99.64,168.62,-99.74,-2.8,momentum,14,0.05,2.0,0.02,0.8,0.2,0.1,1000000.0,,,
21.07,0.08,-99.64,168.62,-99.74,-2.8,momentum,14,0.05,2.0,0.02,0.8,0.2,0.1,2000000.0,,,
21.07,0.08,-99.64,168.62,-99.74,-2.8,momentum,14,0.05,2.0,0.02,0.8,0.3,0.1,500000.0,,,
21.07,0.08,-99.64,168.62,-99.74,-2.8,momentum,14,0.05,2.0,0.02,0.8,0.3,0.1,1000000.0,,,
21.07,0.08,-99.64,168.62,-99.74,-2.8,momentum,14,0.05,2.0,0.02,0.8,0.3,0.1,2000000.0,,,
21.07,0.08,-99.64,168.62,-99.74,-2.8,momentum,14,0.05,2.5,0.02,0.8,0.2,0.1,500000.0,,,
21.07,0.08,-99.64,168.62,-99.74,-2.8,momentum,14,0.05,2.5,0.02,0.8,0.2,0.1,1000000.0,,,
21.07,0.08,-99.64,168.62,-99.74,-2.8,momentum,14,0.05,2.5,0.02,0.8,0.2,0.1,2000000.0,,,
21.07,0.08,-99.64,168.62,-99.74,-2.8,momentum,14,0.05,2.5,0.02,0.8,0.3,0.1,500000.0,,,
21.07,0.08,-99.64,168.62,-99.74,-2.8,momentum,14,0.05,2.5,0.02,0.8,0.3,0.1,1000000.0,,,
21.07,0.08,-99.64,168.62,-99.74,-2.8,momentum,14,0.05,2.5,0.02,0.8,0.3,0.1,2000000.0,,,
20.66,0.08,-99.6,140.15,-99.71,-3.93,momentum,3,0.08,1.5,0.06,0.8,0.2,0.1,500000.0,,,
20.66,0.08,-99.6,140.15,-99.71,-3.93,momentum,3,0.08,1.5,0.06,0.8,0.2,0.1,1000000.0,,,
20.66,0.08,-99.6,140.15,-99.71,-3.93,momentum,3,0.08,1.5,0.06,0.8,0.2,0.1,2000000.0,,,
20.66,0.08,-99.6,140.15,-99.71,-3.93,momentum,3,0.08,2.0,0.06,0.8,0.2,0.1,500000.0,,,
20.66,0.08,-99.6,140.15,-99.71,-3.93,momentum,3,0.08,2.0,0.06,0.8,0.2,0.1,1000000.0,,,
20.66,0.08,-99.6,140.15,-99.71,-3.93,momentum,3,0.08,2.0,0.06,0.8,0.2,0.1,2000000.0,,,
20.66,0.08,-99.6,140.15,-99.71,-3.93,momentum,3,0.08,2.5,0.06,0.8,0.2,0.1,500000.0,,,
20.66,0.08,-99.6,140.15,-99.71,-3.93,momentum,3,0.08,2.5,0.06,0.8,0.2,0.1,1000000.0,,,
20.66,0.08,-99.6,140.15,-99.71,-3.93,momentum,3,0.08,2.5,0.06,0.8,0.2,0.1,2000000.0,,,
21.06,0.06,-99.69,164.63,-99.75,-3.38,breakout,14,0.08,1.5,0.04,,,,500000.0,20.0,0.7,0.1
21.06,0.06,-99.69,164.63,-99.75,-3.38,breakout,14,0.08,1.5,0.04,,,,1000000.0,20.0,0.7,0.1
21.06,0.06,-99.69,164.63,-99.75,-3.38,breakout,14,0.08,1.5,0.04,,,,2000000.0,20.0,0.7,0.1
21.06,0.06,-99.69,164.63,-99.75,-3.38,breakout,14,0.08,1.5,0.04,,,,500000.0,20.0,0.7,0.3
21.06,0.06,-99.69,164.63,-99.75,-3.38,breakout,14,0.08,1.5,0.04,,,,1000000.0,20.0,0.7,0.3
21.06,0.06,-99.69,164.63,-99.75,-3.38,breakout,14,0.08,1.5,0.04,,,,2000000.0,20.0,0.7,0.3
21.06,0.06,-99.69,164.63,-99.75,-3.38,breakout,14,0.08,1.5,0.04,,,,500000.0,20.0,0.9,0.1
21.06,0.06,-99.69,164.63,-99.75,-3.38,breakout,14,0.08,1.5,0.04,,,,1000000.0,20.0,0.9,0.1
21.06,0.06,-99.69,164.63,-99.75,-3.38,breakout,14,0.08,1.5,0.04,,,,2000000.0,20.0,0.9,0.1
21.06,0.06,-99.69,164.63,-99.75,-3.38,breakout,14,0.08,1.5,0.04,,,,500000.0,20.0,0.9,0.3
21.06,0.06,-99.69,164.63,-99.75,-3.38,breakout,14,0.08,1.5,0.04,,,,1000000.0,20.0,0.9,0.3
21.06,0.06,-99.69,164.63,-99.75,-3.38,breakout,14,0.08,1.5,0.04,,,,2000000.0,20.0,0.9,0.3
21.06,0.06,-99.69,164.63,-99.75,-3.38,breakout,14,0.08,2.0,0.04,,,,500000.0,20.0,0.7,0.1
21.06,0.06,-99.69,164.63,-99.75,-3.38,breakout,14,0.08,2.0,0.04,,,,1000000.0,20.0,0.7,0.1
21.06,0.06,-99.69,164.63,-99.75,-3.38,breakout,14,0.08,2.0,0.04,,,,2000000.0,20.0,0.7,0.1
21.06,0.06,-99.69,164.63,-99.75,-3.38,breakout,14,0.08,2.0,0.04,,,,500000.0,20.0,0.7,0.3
21.06,0.06,-99.69,164.63,-99.75,-3.38,breakout,14,0.08,2.0,0.04,,,,1000000.0,20.0,0.7,0.3
21.06,0.06,-99.69,164.63,-99.75,-3.38,breakout,14,0.08,2.0,0.04,,,,2000000.0,20.0,0.7,0.3
21.06,0.06,-99.69,164.63,-99.75,-3.38,breakout,14,0.08,2.0,0.04,,,,500000.0,20.0,0.9,0.1
21.06,0.06,-99.69,164.63,-99.75,-3.38,breakout,14,0.08,2.0,0.04,,,,1000000.0,20.0,0.9,0.1
21.06,0.06,-99.69,164.63,-99.75,-3.38,breakout,14,0.08,2.0,0.04,,,,2000000.0,20.0,0.9,0.1
21.06,0.06,-99.69,164.63,-99.75,-3.38,breakout,14,0.08,2.0,0.04,,,,500000.0,20.0,0.9,0.3
21.06,0.06,-99.69,164.63,-99.75,-3.38,breakout,14,0.08,2.0,0.04,,,,1000000.0,20.0,0.9,0.3
21.06,0.06,-99.69,164.63,-99.75,-3.38,breakout,14,0.08,2.0,0.04,,,,2000000.0,20.0,0.9,0.3
21.06,0.06,-99.69,164.63,-99.75,-3.38,breakout,14,0.08,2.5,0.04,,,,500000.0,20.0,0.7,0.1
21.06,0.06,-99.69,164.63,-99.75,-3.38,breakout,14,0.08,2.5,0.04,,,,1000000.0,20.0,0.7,0.1
21.06,0.06,-99.69,164.63,-99.75,-3.38,breakout,14,0.08,2.5,0.04,,,,2000000.0,20.0,0.7,0.1
21.06,0.06,-99.69,164.63,-99.75,-3.38,breakout,14,0.08,2.5,0.04,,,,500000.0,20.0,0.7,0.3
21.06,0.06,-99.69,164.63,-99.75,-3.38,breakout,14,0.08,2.5,0.04,,,,1000000.0,20.0,0.7,0.3
21.06,0.06,-99.69,164.63,-99.75,-3.38,breakout,14,0.08,2.5,0.04,,,,2000000.0,20.0,0.7,0.3
21.06,0.06,-99.69,164.63,-99.75,-3.38,breakout,14,0.08,2.5,0.04,,,,500000.0,20.0,0.9,0.1
21.06,0.06,-99.69,164.63,-99.75,-3.38,breakout,14,0.08,2.5,0.04,,,,1000000.0,20.0,0.9,0.1
21.06,0.06,-99.69,164.63,-99.75,-3.38,breakout,14,0.08,2.5,0.04,,,,2000000.0,20.0,0.9,0.1
