timestamp,episode,use_capital_env,equity,total_profit,total_return_pct,num_trades,win_rate,sharpe,epsilon
2025-08-15T21:02:58.394251,2,1,11.016750055827698,1.016750055827698,10.167500558276977,15,80.0,0.274798223374013,0.994009
2025-08-15T21:03:32.732542,3,1,12.255373567660865,2.2553735676608646,22.553735676608653,24,50.0,0.2876874205534692,0.991026973
2025-08-15T21:04:16.020671,1,1,12.069549087873964,2.0695490878739644,20.695490878739655,20,60.0,0.1944811586257355,0.997
2025-08-15T21:05:06.866483,2,1,18.47371824107312,8.473718241073119,84.73718241073118,17,64.70588235294117,0.33811937068550274,0.994009
2025-08-15T21:05:57.750752,3,1,20.782763938676634,10.782763938676634,107.82763938676636,22,59.09090909090909,0.35501603362814427,0.991026973
2025-08-15T21:06:41.674947,1,1,11.242606324814895,1.2426063248148953,12.426063248148944,19,52.63157894736842,0.18256678249319505,0.997
2025-08-15T21:08:16.876863,2,1,13.567093281724615,3.567093281724615,35.67093281724616,23,73.91304347826086,0.4376121888025259,0.994009
2025-08-15T21:09:28.886235,3,1,12.190444807754428,2.190444807754428,21.90444807754428,21,61.904761904761905,0.3065956744676672,0.991026973
2025-08-15T21:11:03.997977,1,1,13.832211259595507,3.832211259595507,38.32211259595506,19,57.89473684210527,0.21937069887854224,0.997
2025-08-15T21:12:44.514383,2,1,8.251271941941193,-1.7487280580588074,-17.48728058058807,21,61.904761904761905,-0.13049951195680368,0.994009
2025-08-15T21:13:52.616584,3,1,14.3370816441389,4.3370816441389,43.370816441389,21,52.38095238095239,0.3748756701218337,0.991026973
2025-08-15T21:14:49.188397,1,1,8.620841606945039,-1.3791583930549614,-13.791583930549612,22,40.909090909090914,-0.11726054052101768,0.997
2025-08-15T21:15:40.668177,2,1,13.664985636244264,3.664985636244264,36.64985636244265,18,55.55555555555556,0.38182755438187654,0.994009
2025-08-15T21:16:54.738927,3,1,10.491992056113038,0.49199205611303753,4.919920561130375,23,47.82608695652174,0.012315890471467902,0.991026973
